"id","id_first","id_second","weight"
"-986257379-1383558058",-986257379,-1383558058,1
"431853645389229586",431853645,389229586,1
"4318536451023100954",431853645,1023100954,1
"431853645-2141555688",431853645,-2141555688,1
"431853645-40564650",431853645,-40564650,1
"431853645-2141771758",431853645,-2141771758,1
"4318536451288727576",431853645,1288727576,1
"431853645-986257379",431853645,-986257379,1
"431853645-792413163",431853645,-792413163,1
"4318536451288727585",431853645,1288727585,1
"431853645-692900831",431853645,-692900831,1
"431853645-1383558058",431853645,-1383558058,1
"-792413163389229586",-792413163,389229586,1
"-7924131631023100954",-792413163,1023100954,1
"-792413163-2141555688",-792413163,-2141555688,1
"-792413163-40564650",-792413163,-40564650,1
"-792413163-2141771758",-792413163,-2141771758,1
"-7924131631288727576",-792413163,1288727576,1
"-792413163-986257379",-792413163,-986257379,1
"-792413163431853645",-792413163,431853645,1
"-7924131631288727585",-792413163,1288727585,1
"-792413163-692900831",-792413163,-692900831,1
"-792413163-1383558058",-792413163,-1383558058,1
"1288727585389229586",1288727585,389229586,1
"12887275851023100954",1288727585,1023100954,1
"1288727585-40564650",1288727585,-40564650,1
"1288727585431853645",1288727585,431853645,1
"1288727585-792413163",1288727585,-792413163,1
"1288727585-692900831",1288727585,-692900831,1
"1288727585-1383558058",1288727585,-1383558058,1
"-692900831389229586",-692900831,389229586,1
"-6929008311023100954",-692900831,1023100954,1
"-692900831-2141555688",-692900831,-2141555688,1
"-692900831-40564650",-692900831,-40564650,1
"-692900831-2141771758",-692900831,-2141771758,1
"-692900831-986257379",-692900831,-986257379,1
"-692900831431853645",-692900831,431853645,1
"-692900831-792413163",-692900831,-792413163,1
"-6929008311288727585",-692900831,1288727585,1
"-692900831-1383558058",-692900831,-1383558058,1
"-1383558058389229586",-1383558058,389229586,1
"-13835580581023100954",-1383558058,1023100954,1
"-1383558058-2141555688",-1383558058,-2141555688,1
"-1383558058-40564650",-1383558058,-40564650,1
"-1383558058-2141771758",-1383558058,-2141771758,1
"-13835580581288727576",-1383558058,1288727576,1
"-1383558058-986257379",-1383558058,-986257379,1
"-1383558058431853645",-1383558058,431853645,1
"-1383558058-792413163",-1383558058,-792413163,1
"-13835580581288727585",-1383558058,1288727585,1
"-1383558058-692900831",-1383558058,-692900831,1
"-19337656081551069205",-1933765608,1551069205,1
"-1933765608120023073",-1933765608,120023073,1
"-1933765608988108844",-1933765608,988108844,1
"-19337656082092207133",-1933765608,2092207133,1
"-1933765608-1819210725",-1933765608,-1819210725,1
"-1933765608-560232432",-1933765608,-560232432,1
"-1933765608-243760107",-1933765608,-243760107,1
"-19337656082087423003",-1933765608,2087423003,1
"-19337656081663515669",-1933765608,1663515669,1
"-1933765608294857760",-1933765608,294857760,1
"-1933765608-1664607205",-1933765608,-1664607205,1
"-1933765608-1934680037",-1933765608,-1934680037,1
"-1933765608738517008",-1933765608,738517008,1
"-1933765608237150232",-1933765608,237150232,1
"-1933765608-1214176227",-1933765608,-1214176227,1
"-1933765608-812937195",-1933765608,-812937195,1
"1551069205-1933765608",1551069205,-1933765608,1
"15510692052092207133",1551069205,2092207133,1
"1551069205-560232432",1551069205,-560232432,1
"15510692052087423003",1551069205,2087423003,1
"15510692051663515669",1551069205,1663515669,1
"1551069205294857760",1551069205,294857760,1
"1551069205-1664607205",1551069205,-1664607205,1
"1551069205-812937195",1551069205,-812937195,1
"120023073-1933765608",120023073,-1933765608,1
"1200230732092207133",120023073,2092207133,1
"120023073-560232432",120023073,-560232432,1
"1200230732087423003",120023073,2087423003,1
"1200230731663515669",120023073,1663515669,1
"120023073294857760",120023073,294857760,1
"120023073-1664607205",120023073,-1664607205,1
"120023073-812937195",120023073,-812937195,1
"988108844-1933765608",988108844,-1933765608,1
"9881088442092207133",988108844,2092207133,1
"988108844-560232432",988108844,-560232432,1
"9881088442087423003",988108844,2087423003,1
"9881088441663515669",988108844,1663515669,1
"988108844294857760",988108844,294857760,1
"988108844-1664607205",988108844,-1664607205,1
"988108844-812937195",988108844,-812937195,1
"2092207133-1933765608",2092207133,-1933765608,1
"20922071331551069205",2092207133,1551069205,1
"2092207133120023073",2092207133,120023073,1
"2092207133988108844",2092207133,988108844,1
"2092207133-1819210725",2092207133,-1819210725,1
"2092207133-560232432",2092207133,-560232432,1
"2092207133-243760107",2092207133,-243760107,1
"20922071332087423003",2092207133,2087423003,1
"20922071331663515669",2092207133,1663515669,1
"2092207133294857760",2092207133,294857760,1
"2092207133-1664607205",2092207133,-1664607205,1
"2092207133-1934680037",2092207133,-1934680037,1
"2092207133738517008",2092207133,738517008,1
"2092207133237150232",2092207133,237150232,1
"2092207133-1214176227",2092207133,-1214176227,1
"2092207133-812937195",2092207133,-812937195,1
"-1819210725-1933765608",-1819210725,-1933765608,1
"-18192107252092207133",-1819210725,2092207133,1
"-1819210725-560232432",-1819210725,-560232432,1
"-18192107252087423003",-1819210725,2087423003,1
"-18192107251663515669",-1819210725,1663515669,1
"-1819210725294857760",-1819210725,294857760,1
"-1819210725-1664607205",-1819210725,-1664607205,1
"-1819210725-812937195",-1819210725,-812937195,1
"-560232432-1933765608",-560232432,-1933765608,1
"-5602324321551069205",-560232432,1551069205,1
"-560232432120023073",-560232432,120023073,1
"-560232432988108844",-560232432,988108844,1
"-5602324322092207133",-560232432,2092207133,1
"-560232432-1819210725",-560232432,-1819210725,1
"-560232432-243760107",-560232432,-243760107,1
"-5602324322087423003",-560232432,2087423003,1
"-5602324321663515669",-560232432,1663515669,1
"-560232432-1934680037",-560232432,-1934680037,1
"-560232432738517008",-560232432,738517008,1
"-560232432237150232",-560232432,237150232,1
"-560232432-1214176227",-560232432,-1214176227,1
"-560232432-812937195",-560232432,-812937195,1
"-243760107-1933765608",-243760107,-1933765608,1
"-2437601072092207133",-243760107,2092207133,1
"-243760107-560232432",-243760107,-560232432,1
"-2437601072087423003",-243760107,2087423003,1
"-2437601071663515669",-243760107,1663515669,1
"-243760107294857760",-243760107,294857760,1
"-243760107-1664607205",-243760107,-1664607205,1
"-243760107-812937195",-243760107,-812937195,1
"2087423003-1933765608",2087423003,-1933765608,1
"20874230031551069205",2087423003,1551069205,1
"2087423003120023073",2087423003,120023073,1
"2087423003988108844",2087423003,988108844,1
"20874230032092207133",2087423003,2092207133,1
"2087423003-1819210725",2087423003,-1819210725,1
"2087423003-560232432",2087423003,-560232432,1
"2087423003-243760107",2087423003,-243760107,1
"20874230031663515669",2087423003,1663515669,1
"2087423003294857760",2087423003,294857760,1
"2087423003-1664607205",2087423003,-1664607205,1
"2087423003-1934680037",2087423003,-1934680037,1
"2087423003738517008",2087423003,738517008,1
"2087423003237150232",2087423003,237150232,1
"2087423003-1214176227",2087423003,-1214176227,1
"2087423003-812937195",2087423003,-812937195,1
"1663515669-1933765608",1663515669,-1933765608,1
"16635156691551069205",1663515669,1551069205,1
"1663515669120023073",1663515669,120023073,1
"1663515669988108844",1663515669,988108844,1
"16635156692092207133",1663515669,2092207133,1
"1663515669-1819210725",1663515669,-1819210725,1
"1663515669-560232432",1663515669,-560232432,1
"1663515669-243760107",1663515669,-243760107,1
"16635156692087423003",1663515669,2087423003,1
"1663515669294857760",1663515669,294857760,1
"1663515669-1664607205",1663515669,-1664607205,1
"1663515669-1934680037",1663515669,-1934680037,1
"1663515669738517008",1663515669,738517008,1
"1663515669237150232",1663515669,237150232,1
"1663515669-1214176227",1663515669,-1214176227,1
"1663515669-812937195",1663515669,-812937195,1
"294857760-1933765608",294857760,-1933765608,1
"2948577601551069205",294857760,1551069205,1
"294857760120023073",294857760,120023073,1
"294857760988108844",294857760,988108844,1
"2948577602092207133",294857760,2092207133,1
"294857760-1819210725",294857760,-1819210725,1
"294857760-243760107",294857760,-243760107,1
"2948577602087423003",294857760,2087423003,1
"2948577601663515669",294857760,1663515669,1
"294857760-1934680037",294857760,-1934680037,1
"294857760738517008",294857760,738517008,1
"294857760237150232",294857760,237150232,1
"294857760-1214176227",294857760,-1214176227,1
"294857760-812937195",294857760,-812937195,1
"-1664607205-1933765608",-1664607205,-1933765608,1
"-16646072051551069205",-1664607205,1551069205,1
"-1664607205120023073",-1664607205,120023073,1
"-1664607205988108844",-1664607205,988108844,1
"-16646072052092207133",-1664607205,2092207133,1
"-1664607205-1819210725",-1664607205,-1819210725,1
"-1664607205-243760107",-1664607205,-243760107,1
"-16646072052087423003",-1664607205,2087423003,1
"-16646072051663515669",-1664607205,1663515669,1
"-1664607205-1934680037",-1664607205,-1934680037,1
"-1664607205738517008",-1664607205,738517008,1
"-1664607205237150232",-1664607205,237150232,1
"-1664607205-1214176227",-1664607205,-1214176227,1
"-1664607205-812937195",-1664607205,-812937195,1
"-1934680037-1933765608",-1934680037,-1933765608,1
"-19346800372092207133",-1934680037,2092207133,1
"-1934680037-560232432",-1934680037,-560232432,1
"-19346800372087423003",-1934680037,2087423003,1
"-19346800371663515669",-1934680037,1663515669,1
"-1934680037294857760",-1934680037,294857760,1
"-1934680037-1664607205",-1934680037,-1664607205,1
"-1934680037-812937195",-1934680037,-812937195,1
"738517008-1933765608",738517008,-1933765608,1
"7385170082092207133",738517008,2092207133,1
"738517008-560232432",738517008,-560232432,1
"7385170082087423003",738517008,2087423003,1
"7385170081663515669",738517008,1663515669,1
"738517008294857760",738517008,294857760,1
"738517008-1664607205",738517008,-1664607205,1
"738517008-812937195",738517008,-812937195,1
"237150232-1933765608",237150232,-1933765608,1
"2371502322092207133",237150232,2092207133,1
"237150232-560232432",237150232,-560232432,1
"2371502322087423003",237150232,2087423003,1
"2371502321663515669",237150232,1663515669,1
"237150232294857760",237150232,294857760,1
"237150232-1664607205",237150232,-1664607205,1
"237150232-812937195",237150232,-812937195,1
"-1214176227-1933765608",-1214176227,-1933765608,1
"-12141762272092207133",-1214176227,2092207133,1
"-1214176227-560232432",-1214176227,-560232432,1
"-12141762272087423003",-1214176227,2087423003,1
"-12141762271663515669",-1214176227,1663515669,1
"-1214176227294857760",-1214176227,294857760,1
"-1214176227-1664607205",-1214176227,-1664607205,1
"-1214176227-812937195",-1214176227,-812937195,1
"-812937195-1933765608",-812937195,-1933765608,1
"-8129371951551069205",-812937195,1551069205,1
"-812937195120023073",-812937195,120023073,1
"-812937195988108844",-812937195,988108844,1
"-8129371952092207133",-812937195,2092207133,1
"-812937195-1819210725",-812937195,-1819210725,1
"-812937195-560232432",-812937195,-560232432,1
"-812937195-243760107",-812937195,-243760107,1
"-8129371952087423003",-812937195,2087423003,1
"-8129371951663515669",-812937195,1663515669,1
"-812937195294857760",-812937195,294857760,1
"-812937195-1664607205",-812937195,-1664607205,1
"-812937195-1934680037",-812937195,-1934680037,1
"-812937195738517008",-812937195,738517008,1
"-812937195237150232",-812937195,237150232,1
"-812937195-1214176227",-812937195,-1214176227,1
"-16942950081405758510",-1694295008,1405758510,1
"-16942950081874246674",-1694295008,1874246674,1
"-1694295008-1022952421",-1694295008,-1022952421,1
"1405758510-1694295008",1405758510,-1694295008,1
"14057585101354839061",1405758510,1354839061,1
"1405758510-1022952421",1405758510,-1022952421,1
"1874246674-1694295008",1874246674,-1694295008,1
"18742466741354839061",1874246674,1354839061,1
"1874246674-1022952421",1874246674,-1022952421,1
"13548390611405758510",1354839061,1405758510,1
"13548390611874246674",1354839061,1874246674,1
"1354839061-1022952421",1354839061,-1022952421,1
"-1022952421-1694295008",-1022952421,-1694295008,1
"-10229524211405758510",-1022952421,1405758510,1
"-10229524211874246674",-1022952421,1874246674,1
"-10229524211354839061",-1022952421,1354839061,1
"-1194083310-509718499",-1194083310,-509718499,1
"-1194083310-1361358824",-1194083310,-1361358824,1
"-11940833101616263186",-1194083310,1616263186,1
"-1194083310-921468908",-1194083310,-921468908,1
"-1194083310-409239534",-1194083310,-409239534,1
"-11940833101012683797",-1194083310,1012683797,1
"-11940833101929052178",-1194083310,1929052178,1
"-1194083310-409239536",-1194083310,-409239536,1
"-1194083310-579335149",-1194083310,-579335149,1
"-1194083310-183740383",-1194083310,-183740383,1
"-1194083310-1804064747",-1194083310,-1804064747,1
"-11940833102063592464",-1194083310,2063592464,1
"-1194083310-117232622",-1194083310,-117232622,1
"-1194083310-401606627",-1194083310,-401606627,1
"-1194083310489835552",-1194083310,489835552,1
"-1194083310-2028896222",-1194083310,-2028896222,1
"-1194083310-401606630",-1194083310,-401606630,1
"-1194083310-2023896030",-1194083310,-2023896030,1
"-509718499-1194083310",-509718499,-1194083310,1
"-509718499-1361358824",-509718499,-1361358824,1
"-5097184991616263186",-509718499,1616263186,1
"-509718499-921468908",-509718499,-921468908,1
"-509718499-409239534",-509718499,-409239534,1
"-5097184991012683797",-509718499,1012683797,1
"-5097184991929052178",-509718499,1929052178,1
"-509718499-409239536",-509718499,-409239536,1
"-509718499-579335149",-509718499,-579335149,1
"-509718499-183740383",-509718499,-183740383,1
"-509718499-1804064747",-509718499,-1804064747,1
"-5097184992063592464",-509718499,2063592464,1
"-509718499-117232622",-509718499,-117232622,1
"-509718499489835552",-509718499,489835552,1
"-509718499-2028896222",-509718499,-2028896222,1
"-509718499-2023896030",-509718499,-2023896030,1
"-1361358824-1194083310",-1361358824,-1194083310,1
"-1361358824-509718499",-1361358824,-509718499,1
"-13613588241616263186",-1361358824,1616263186,1
"-1361358824-921468908",-1361358824,-921468908,1
"-1361358824-409239534",-1361358824,-409239534,1
"-13613588241012683797",-1361358824,1012683797,1
"-13613588241929052178",-1361358824,1929052178,1
"-1361358824-409239536",-1361358824,-409239536,1
"-1361358824-579335149",-1361358824,-579335149,1
"-1361358824-183740383",-1361358824,-183740383,1
"-1361358824-1804064747",-1361358824,-1804064747,1
"-13613588242063592464",-1361358824,2063592464,1
"-1361358824-117232622",-1361358824,-117232622,1
"-1361358824-401606627",-1361358824,-401606627,1
"-1361358824489835552",-1361358824,489835552,1
"-1361358824-2028896222",-1361358824,-2028896222,1
"-1361358824-401606630",-1361358824,-401606630,1
"-1361358824-2023896030",-1361358824,-2023896030,1
"1616263186-1194083310",1616263186,-1194083310,1
"1616263186-509718499",1616263186,-509718499,1
"1616263186-1361358824",1616263186,-1361358824,1
"1616263186-921468908",1616263186,-921468908,1
"1616263186-409239534",1616263186,-409239534,1
"16162631861012683797",1616263186,1012683797,1
"16162631861929052178",1616263186,1929052178,1
"1616263186-409239536",1616263186,-409239536,1
"1616263186-579335149",1616263186,-579335149,1
"1616263186-183740383",1616263186,-183740383,1
